Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,abs_diff,Gene,Hallmark,Reactome,same_direction,log2FoldChange_hcv,hcv_sig,log2FoldChange_fu,padj_fu,fu_sig
ENSG00000198034,32283.700932827607,0.4026723358024167,0.1148669490498889,3.505554375153888,0.0004556574165906,0.019365126646295,0.4026723358024167,RPS4X,,,True,0.3133631174876597,True,0.2474964035364256,0.2419411641602575,False
ENSG00000101928,530.0237968887805,0.4014651662849799,0.1165990117853581,3.443126662377027,0.0005750299275448,0.0221269306642655,0.4014651662849799,MOSPD1,['HALLMARK_HEME_METABOLISM'],,True,0.4283670877075191,True,0.0159343294413645,0.949580647443188,False
ENSG00000160588,1275.1615272530296,0.4003161704089985,0.1381740666329677,2.897187440189916,0.0037652471889234,0.0487010581443815,0.4003161704089985,MPZL3,,,False,0.4519062305639673,True,-0.2671880786343049,0.2079062891287338,False
ENSG00000189266,5272.723130520599,0.4000115145080347,0.0908782466373365,4.401620072010648,1.074455801343832e-05,0.0060094235027473,0.4000115145080347,PNRC2,,,False,0.3251612121795421,True,-0.0122253304983871,0.9473048980495152,False
ENSG00000122545,7521.865526134046,0.3988876264998663,0.0838147411245704,4.759158366987212,1.9440186447804903e-06,0.0046573422951187,0.3988876264998663,SEPTIN7,,,False,0.4707285648772089,True,-0.030840339693939,0.8833773823835493,False
ENSG00000092841,21393.93017856784,0.3982934971845814,0.1070201414456407,3.7216685738253146,0.0001979106754868,0.0147243710521943,0.3982934971845814,MYL6,,,False,0.5228674925240785,True,-0.0928142748428081,0.6641935428052851,False
ENSG00000111678,831.7326295549892,0.3957028565369633,0.1171439195951086,3.377920577565222,0.0007303617177854,0.024631489975173,0.3957028565369633,C12orf57,,,False,1.0460348203415568,True,-0.2211729177264218,0.2907994486924793,False
ENSG00000185862,980.3267440416676,0.3956276558823926,0.1294562074853498,3.0560732742550374,0.0022425644397625,0.0378630393295358,0.3956276558823926,EVI2B,,,True,1.4058363111496754,True,0.0901249565056154,0.7612999241523707,False
ENSG00000177485,4901.498578300049,0.3947020884586229,0.1344194628534442,2.9363462706956454,0.003321033813518,0.0454252245183826,0.3947020884586229,ZBTB33,,,False,0.6890237604001183,True,-0.1970041555327844,0.347229270657526,False
ENSG00000107282,2736.962426634165,-0.3928843481156621,0.1274166888971265,-3.0834606637193995,0.0020460815786566,0.0361641377527796,0.3928843481156621,APBA1,,,False,-0.8551059385594018,True,0.3591870388572575,0.1736653483651642,False
ENSG00000140416,7115.193679309523,0.3916298844171253,0.1252141071575411,3.1276818028529854,0.0017619081536041,0.0339744723527996,0.3916298844171253,TPM1,['HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION'],['HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION'],False,0.6662435083663064,True,-0.0132920011692228,0.9695961170475104,False
